image,title,author,technical,support_material,date
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f5/f589/f589ac3d-b7ad-4427-8c1d-e9b4e249b0ee/639c9232-2e14-4261-8695-f8b30b826a62_268.jpg,Bautismo de Cristo,"Tintoretto, Domenico",Oleo , lienzo,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/42/42cc/42ccbf68-a4b1-496b-9f38-a607998510f7/035321f0-3a18-427a-8591-6a1fb58ec6b5_268.jpg,La familia de Cain errante,"Verones, Paolo",Oleo , lienzo,1585
https://content.cdnprado.net/imagenes/Documentos/imgsem/76/76c0/76c0f43f-2099-4ac0-b4d8-1aea41805d58/ba3a2325-65f6-4b38-9283-bd927f07df0f_268.jpg,Retrato de dama,"Pulzone, Scipione",Oleo , lienzo,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c798/c79894a4-bca6-4179-81ee-793836c22ca1/4af41bf6-3716-4eb5-9939-3f100a4b91d2_268.jpg,San Jeronimo meditando,"Verones, Paolo (y Taller)",Oleo , lienzo,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/81/81c8/81c8dc1e-f1ba-4a15-81fe-d450a29aaea8/8b87be7a-061a-41e8-bffe-3f2b24cefdea_268.jpg,Expulsion de los mercaderes del Templo,"Bassano, Francesco",Oleo , lienzo,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/3b/3bb7/3bb752c7-074e-4767-aff1-0bdaa686049e/ef6701f4-a439-4b96-8770-8206c679b790_268.jpg,La Ultima Cena,"Bassano, Francesco",Oleo , lienzo,1586
https://content3.cdnprado.net/imagenes/Documentos/imgsem/db/db9a/db9ad605-aff4-42be-874e-d49cae6132d6/8789ec9b-44bd-4ce2-b2e8-89c961b18c3e_268.jpg,La Asuncion de la Virgen,"Carracci, Annibale",Oleo , lienzo,1587
https://content1.cdnprado.net/imagenes/Documentos/imgsem/6b/6b90/6b900459-650c-4728-ae91-6156e456825f/4c15f69d-fb7f-4468-971e-c6704ce4e03d_268.jpg,Alegoria de la Redencion,"Ligozzi, Jacopo",Oleo , tabla,1587
https://content3.cdnprado.net/imagenes/Documentos/imgsem/59/59e2/59e22fef-2c99-4054-ae67-12e5a55d4963/f8f66a08-03cc-45f7-a0c4-6dd9de82cb38_268.jpg,Magdalena penitente,"Verones, Paolo",Oleo , lienzo,1583
https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a2ba/a2ba7cb8-4f2f-4f83-9e5b-41c121224852/fa9e7035-2f1b-4770-ae1f-fd1809d18d93_268.jpg,Sagrada Familia y el cardenal Fernando de Medici,"Allori, Alessandro",Oleo , lienzo,1584
https://content3.cdnprado.net/imagenes/Documentos/imgsem/61/610d/610dff7c-3c09-452e-9511-73a8f70b56a5/6e75a517-5ab1-452e-8cb4-56afd43ea8c4_268.jpg,Sacrificio de Isaac,"Verones, Paolo",Oleo , lienzo,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9e/9e8d/9e8d1973-49e9-4dbf-9d9f-d870025a7db5/87085b67-b240-4cf8-a0cc-7ee932fbb97e_268.jpg,Magistrado veneciano,"Tintoretto, Jacopo Robusti",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/7543/75433e89-da34-49f1-9589-a4eed9bf0def/79278a33-a82d-4cbc-8c52-0f4ec3b29174_268.jpg,Flora,"Tintoretto, Domenico",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/21/21c3/21c3ad63-0b69-4c34-8849-054b643e2af9/81e3567b-2f43-4525-9d40-ff6d16cf5b65_268.jpg,"Venus, Adonis y Cupido","Carracci, Annibale",Oleo , lienzo,1590
https://content1.cdnprado.net/imagenes/Documentos/imgsem/5e/5e41/5e410260-6c40-4a2a-9e6a-676de7c1b64b/4c176569-9562-443e-b109-de2f2240e226_268.jpg,La Oracion en el Huerto,"Carracci, Ludovico",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/89/89f1/89f19d33-4963-48b9-9e3f-0e2243f964a0/ac5a52fb-26ca-49d5-9594-fd1feeed3a1b_268.jpg,Joven veneciana,"Tintoretto, Domenico",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/63/63d5/63d5ff52-011b-46f7-82b1-147944eaea17/acea3743-01b9-4ab4-87fa-e09a41fc6e61_268.jpg,San Francisco intercede ante la Virgen por una familia,Anonimo,Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/6a/6abc/6abc6820-7438-416b-a3be-aee9d6dc3acb/bc389108-7bfb-4350-ad86-e21c4cbb84c9_268.jpg,El rapto de Europa,"Bassano, Leandro",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/c9/c95f/c95f44d5-84b6-4fe5-aa80-c982875a99e2/1f97cd31-334e-4f34-96ae-0e8f8e9a600d_268.jpg,El Extasis de la Magdalena,"Carracci, Annibale",Oleo , tabla,1585
https://content3.cdnprado.net/imagenes/Documentos/imgsem/e3/e35d/e35d1012-2258-41f0-9250-8b8da30e0162/75e83b59-278d-4193-b2ae-4adb92f43119_268.jpg,La fragua de Vulcano,"Bassano, Jacopo (Taller de)",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/a7/a70e/a70ebecc-a0ff-4e79-b235-614acf834203/e9c94702-65b3-4baa-934c-c92439cdb94e_268.jpg,El Santo Entierro,Bassano (Taller de),Oleo , pizarra,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/707d/707dedca-044a-4a9e-90db-a2ed21350dc9/9c32d658-710f-4fb7-9111-a3480074d349_268.jpg,El Paraiso,"Tintoretto, Jacopo Robusti (Copia de Taller)",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a74/4a745ea1-5482-4df6-9ca5-eb6b737efd9a/d94eebb2-2c6c-4811-a938-d971b9f86e30_268.jpg,San Francisco y dos angeles,"Carracci, Ludovico (Atribuido)",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/fd/fde9/fde91786-bbc2-4951-b574-20446b15d94c/a3d2e158-65c5-4982-b85b-f0e0f88ec0dd_268.jpg,San Cristobal,"Borgianni, Orazio",Oleo , lienzo,1500
https://content3.cdnprado.net/imagenes/Documentos/imgsem/dc/dc44/dc442006-dc47-4c66-a722-e24ebef69e2d/fe9c029a-e226-4172-96cb-b58eb25c6cc5_268.jpg,San Juan en el desierto,"Carracci, Antonio (Atribuido)",Oleo , lienzo,1500
https://content.cdnprado.net/imagenes/Documentos/imgsem/06/064b/064b9283-3cd5-4403-a1ca-8107bab52dbf/b974e6da-a1dc-4df5-b5c9-07dd3667b27b_268.jpg,Santa Agueda,"Veronese, Carletto",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b953/b9539bdb-a9d7-4850-b5b0-e557a5b34877/7b9fe64b-b3fb-4e1b-b928-fa97dc182e8a_268.jpg,David vencedor de Goliat,"Palma el Joven, Jacopo",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/a4/a47d/a47d0215-543a-4a8f-8d30-d1c5d843a611/3fc5a253-9870-4787-8ad4-0dc50ed41c0d_268.jpg,Conversion de San Pablo,"Palma el Joven, Jacopo",Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/0c/0c07/0c078c56-dfaa-4b03-b222-2a69f69af48a/3c79cc98-22f0-4fef-9261-5cacab51188b_268.jpg,La Coronacion de espinas,"Bassano, Leandro",Oleo , pizarra,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/85/85db/85dbb624-8e97-4e0c-8b45-8af069cdecbf/c4200073-b965-438c-bc29-a084b5b53c79_268.jpg,El coronel Francisco Verdugo (??),Anonimo,Oleo , lienzo,1590
https://content3.cdnprado.net/imagenes/Documentos/imgsem/38/38b3/38b30588-9087-4e5e-a65e-4f1a998097cc/7a8a7499-bd66-4c0c-8804-31fecbeb3fc6_268.jpg,Descanso en la huida a Egipto,"Crespi, Giovanni Battista. Il Cerano",Oleo , lamina de cobre,1595
https://content3.cdnprado.net/imagenes/Documentos/imgsem/34/34af/34af02d9-4ea6-44bf-975e-c247c41c5e8e/175f7dbf-fb33-402e-8e2f-72e3564e47df_268.jpg,La Ultima Cena,"Carracci, Agostino",Oleo , lienzo,1593
https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5cff/5cff79dc-e4aa-450f-adff-a5b348bda1d4/28e6767e-a54c-47c2-bb8e-977812bc5026_268.jpg,La Virgen con el Niño (La Virgen del gorrion),Anonimo,Oleo , tabla,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/3f/3ffa/3ffaf4ed-a322-4372-9ba7-fe5a8bfb33da/ef85fe08-c2f3-4738-85e4-0313e7c9538d_268.jpg,Los desposorios misticos de Santa Catalina,Anonimo,Oleo , tabla,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9c/9c4f/9c4f043c-6232-4c65-b4ad-efe2f0f29f8b/37b33b6b-7d34-4ffd-bd58-fa2d608e54bb_268.jpg,Magistrado con un crucifijo,"Bassano, Leandro",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/c3/c389/c3895900-73d4-4257-97fb-240e3aaf0402/7cc53bbe-e3a0-477c-b374-dbc71c552a64_268.jpg,David vencedor de Goliat,Caravaggio. Michelangelo Merisi,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/8a/8a8e/8a8eaa4e-50ba-4927-ab4b-b2e75e4d4c17/a672e906-ad7e-4b7d-8729-a87dc5f4488b_268.jpg,El Diluvio Universal,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9b/9b9e/9b9e4630-bfc5-487e-81fd-d8323e90531a/c45e3026-e898-4c8c-a560-b9c3cb3dd3b5_268.jpg,La Piedad,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/61/61a8/61a80172-5203-4006-83bb-95b940a0edff/e6fb3d34-170b-4a14-bea4-a14ad0286820_268.jpg,Embarco del Dux de Venecia,"Bassano, Leandro",Oleo , lienzo,1595
https://content3.cdnprado.net/imagenes/Documentos/imgsem/8c/8cfd/8cfdf439-9f30-4451-8be1-2f095f9e4e88/d2c20276-b79c-45ce-8b92-da2078171a15_268.jpg,La Natividad,"Barocci, Federico",Oleo , lienzo,1597
https://content3.cdnprado.net/imagenes/Documentos/imgsem/b0/b075/b07520f5-d7fa-4228-b061-0b4b9531c6c5/d7fb1195-e04b-410f-8485-ffaa7f43f890_268.jpg,La Virgen con el Niño y San Juan,"Carracci, Annibale",Oleo , tabla,1599
https://content3.cdnprado.net/imagenes/Documentos/imgsem/20/2042/2042a139-8eb6-41c2-99ef-bdc6757c8f6c/d18bcb37-8e93-4623-9579-029a5ee5796e_268.jpg,Martirio de Santa Apolonia,"Reni, Guido",Oleo , lamina de cobre,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/ba/baac/baac9c47-c12a-47d3-97cc-329c9bd1b711/1f55a55c-d631-4e8a-987d-bc50072b8b9a_268.jpg,Santa Apolonia en oracion,"Reni, Guido",Oleo , lamina de cobre,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f9/f952/f9529a56-643e-4d56-91bd-fe2bf026d039/09efe949-10f7-4805-990a-a1ad637eed9a_268.jpg,Autorretrato (??),"Borgianni, Orazio (Atribuido)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/a1/a1d5/a1d53861-ecd1-4968-9486-db85e6dcd2b6/dcea00da-8522-4df6-986d-b161031fd615_268.jpg,San Francisco recibiendo los estigmas,"Borgianni, Orazio",Oleo , lienzo,1605
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f4/f4dc/f4dc22e8-2a58-44e9-b3ad-d154904377dd/5a557318-2973-4e91-a66c-c0dc4377e607_268.jpg,El jubileo de la Porciuncula,"Carracci, Ludovico",Oleo , lienzo,1601
https://content3.cdnprado.net/imagenes/Documentos/imgsem/48/483d/483d8901-35a6-4335-b9ec-2b83a6ad3917/ee35b880-ccab-41fc-adb6-4dccf2330bd4_268.jpg,Los Desposorios de la Virgen,"Mazzucchelli, Pier Francesco",Oleo , papel pegado en lienzo,1606
https://content3.cdnprado.net/imagenes/Documentos/imgsem/42/425a/425adb64-6ce9-480f-8dda-8c1c7d56d8d8/fff7dd22-0242-4b03-b1c7-a3e09bfb2004_268.jpg,Santa Catalina,"Reni, Guido",Oleo , lienzo,1606
https://content3.cdnprado.net/imagenes/Documentos/imgsem/27/276e/276e6e1f-b8f6-47cc-b989-24b5feff2914/e05d1c0e-e50f-4d8a-b3c0-fdbcd501268b_268.jpg,Sanson y los filisteos,"Procaccini, Giulio Cesare",Oleo , lienzo,1621
https://content3.cdnprado.net/imagenes/Documentos/imgsem/31/3167/3167a2f2-df9a-40c8-99bd-79390d7bcfa1/cc6af13e-1096-404b-a293-70ef4336d945_268.jpg,Sagrada Familia con el dragon infernal,Carracci (Taller de),Oleo , lamina de cobre,1601
https://content3.cdnprado.net/imagenes/Documentos/imgsem/d2/d27f/d27ff249-722a-4da2-9b63-85ea9d0f7c32/c8098318-c4ad-4f55-b072-b3d3f33e9f0f_268.jpg,Retrato de Jacopo Bassano,"Bassano, Leandro",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9a/9a8f/9a8ff2bd-21aa-416a-8d3a-d93ea5adf2c1/06224895-413a-495e-80e7-81a326911848_268.jpg,Perspectiva (Soldados jugando en un vestibulo),"Viviani, Ottavio",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d35c/d35c70ea-d970-42d6-891e-8dcc0ebea36a/42e1cd07-d505-4ad2-8240-7f9766af2d41_268.jpg,David con la cabeza de Goliat,"Varallo, Tanzio Da",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/cd/cd2b/cd2bd758-f353-48eb-8da9-a3a17a0554d5/5ad9f741-93c0-4f50-af34-5f77dbf23be8_268.jpg,La Oracion en el Huerto,"Vasari, Giorgio (Discipulo de)",Oleo , tabla,1600
https://content2.cdnprado.net/imagenes/Documentos/imgsem/53/5300/5300cf46-25d3-400a-8d32-a35291d0be68/62c5386a-ea51-4659-b3e3-c7ec5b970e75_268.jpg,Resurreccion de Cristo,"Novelli, Pietro",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9d/9d5f/9d5fc396-63dd-40a6-b3db-eefbd1edce75/d064ef9d-4675-4177-a57f-a806906f008a_268.jpg,La Caridad,"Bianchi, Isidoro",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/60/6028/60288389-c0f5-4155-9810-1d7e33fcc404/24ebf50c-1980-45b9-b921-5269773c9624_268.jpg,Lucrecia dandose muerte,"Reni, Guido (y Taller)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/26/269f/269f7ee1-157d-46d3-9f75-ce75e09beef1/7942ddc1-f30f-41f7-ade1-3e45065481a6_268.jpg,Santa Maria Magdalena,"Reni, Guido (Taller de)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/e1/e17a/e17a7584-c3aa-4e1b-836d-e526f553de49/2c372271-8ced-49c1-8957-90a848ef7ce3_268.jpg,Orfeo y los animales,"Padovanino, Alessandro Varotari",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/54/54cb/54cb6bda-cb9b-4c3e-a2d2-20255e0786a2/07899988-f18c-4e35-a34f-f4a404259ad9_268.jpg,Frutas y verduras,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/4f/4f67/4f678aa5-1258-4e0a-8e95-4f991a7599a8/08ef76d5-f548-4565-80eb-4933bd0e72b2_268.jpg,Un evangelista,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f1/f1e3/f1e3372d-c10c-4b8b-8a0a-19c1c18b6334/9033cc48-09e0-4a56-86c3-3c1aa6404c5a_268.jpg,Andrea Navagero,Rafael (Obra Copiada de),Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/14/143c/143c11c4-45e4-4151-a711-0844d06457f1/7bf3431e-1d22-4a89-bd7b-12b56719fbb0_268.jpg,Agostino Beazzano,Rafael (Copia),Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/e5/e515/e5153789-0e83-44d4-ae02-4409ac6e4d67/b20ca24c-2ba0-4466-8288-6c09a837d5ab_268.jpg,"Bodegon de flores, aves y vaso de cristal",Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/ad/ad31/ad3169d1-b008-4a5a-8926-1b8e16d56e99/b64cb6c8-47db-4706-b97b-52f31b876712_268.jpg,La Virgen con el Niño dormido,Sassoferrato,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f9/f9e2/f9e27236-a80b-44ec-b545-7b47119d0168/8f33838d-01f6-41d4-85be-144bb1dadfa0_268.jpg,La Virgen en meditacion,Sassoferrato,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/6e/6ebf/6ebf42e3-5303-48f2-9077-1970b0f573f4/0a64a623-4d5c-423c-9d8e-d2271a5ea6f7_268.jpg,San Cayetano ofrecido a la Virgen por su madre,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/69/69d0/69d0955c-5331-4c6e-8ba3-649561152aff/e0fb2115-8f29-4e8c-a5bb-b2dc4f199c0c_268.jpg,San Cayetano ante la Sagrada Familia,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a53/4a534369-5be7-42c6-88cd-c09cf4e0cd96/8c790dce-a063-4231-98e9-2a1fe6366103_268.jpg,Desinteres de San Cayetano,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content.cdnprado.net/imagenes/Documentos/imgsem/2c/2cfc/2cfc397e-202e-4ca9-bd9f-c3e482ec0560/14b88a47-1b2b-48f8-9642-eda233fe8168_268.jpg,La muerte de San Cayetano,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9e/9e6e/9e6e4b15-dc26-441e-997c-0dd0a7374cda/c3ca2953-db5b-4a05-8d3d-381c8b0b9e21_268.jpg,Magdalena penitente,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/60/602b/602bb2f1-9f59-4182-b2b0-d55cd7d8c736/d76976dd-9b27-410d-a03c-559b91beddc2_268.jpg,Encuentro de Isaac y Rebeca,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/7f/7f92/7f924d20-9ca3-4782-8c4a-9d87971d28c3/0fb2f4e3-0262-444b-b8e9-0c4bf246c193_268.jpg,Santa Rosalia de Palermo,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/60/6021/60215c1f-a559-45af-a61b-3c0c4a717947/44297969-fd2b-4db2-99e0-977e016c2ade_268.jpg,Combate de mujeres,"Vaccaro, Andrea (Atribuido)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/b1/b1e2/b1e21bfd-49b3-4553-a09f-2816a2a6adfa/004c42c9-b65e-486d-8a10-556f84ce5963_268.jpg,Cleopatra dandose muerte,"Vaccaro, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/45/45cf/45cffbe9-383a-4fed-b031-bc078a38d82c/14fcbcba-0ccb-4718-9b20-6b99430af3fa_268.jpg,Socrates y dos alumnos,"Vecchia, Pietro Della",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/9a/9af6/9af69dfb-19a8-4a3b-95ee-3cb7270aaac8/0a5e4094-b6b4-4039-80be-652e340854d2_268.jpg,Martirio de San Andres,Domenichino (Taller de),Oleo , lienzo,1600
https://content.cdnprado.net/imagenes/Documentos/imgsem/ba/ba3e/ba3e23a6-6ea9-4484-a020-7cc5e753d5cb/5141d595-bb48-4df4-ba7a-4abf0ae2ff68_268.jpg,Los desposorios misticos de Santa Catalina,"Arpino, Il Cavaliere D'",Oleo , tabla,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/04/04ad/04ad1971-321e-4396-926c-2498a5b8e2e5/86c1157d-bb39-4607-8833-cb85632e37af_268.jpg,La Ultima Cena,Anonimo,Oleo , lamina de cobre,1600
https://content2.cdnprado.net/imagenes/Documentos/imgsem/9c/9cff/9cff1fc1-9e57-40d1-9c8c-cda2c8f1ff31/269acf46-ff08-48be-bb4d-313437f6a5a8_268.jpg,El Entierro de Cristo,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/70/7045/7045c39a-151c-406f-921f-5deb70b9cdf9/cd137743-a5fe-43bd-b486-05dd43f7c36f_268.jpg,Puerto de mar,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/6c/6ca6/6ca68108-91b8-46e2-91da-2c7e4c8ed11e/2ecf1e12-95f0-48d2-b37e-bc83947cf36d_268.jpg,Florero,"Nuzzi, Mario",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/ae/aeca/aeca2738-59db-4b47-9e63-05bc7810727c/9441a5b6-b034-4493-a437-cb45fd6594d7_268.jpg,Cabeza de viejo,"Bonzi, Pietro Paolo",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/6e/6e15/6e15c1b7-51a8-40f2-a11c-2de7e6de908f/3b4a37c6-ea9d-40f5-93d3-13c1549de267_268.jpg,El Niño Jesus dormido sobre la Cruz,"Gentileschi, Orazio Lomi (Atribuido)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/06/0626/06263c27-7bef-4910-afd6-d7860ff79972/691b44e6-3534-4996-9853-3b66d5a82ce9_268.jpg,Anciana (mujer mayor con un libro en las manos),"Stanzione, Massimo (Atribuido)",Oleo , lienzo,1600
https://content.cdnprado.net/imagenes/Documentos/imgsem/07/0722/0722930b-ab87-4436-ba00-c2496f41dd44/fe389804-046a-4ca3-8d8f-6918fb1a1f75_268.jpg,Perspectiva de edificio clasico,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/b9/b94e/b94e95e2-d22a-464a-97df-d9f97832dd6f/e4816a06-0b98-4aa8-b7d5-94acb2491581_268.jpg,Batalla entre cristianos y musulmanes,"Courtois, Jacques",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/0b/0b1b/0b1b630a-06a4-4617-acda-05531c1a6137/39573006-6c3f-4f28-bb09-eaf7fecc46ab_268.jpg,Masinisa llorando la muerte de Sofonisba (?),"Finoglia, Paolo Domenico",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/a8/a8fa/a8fa2de2-6b4c-4b51-ba3a-7330fa050937/73c5d5b4-fd72-4c94-8568-22fa4a065099_268.jpg,Noe despues del Diluvio,"Lione, Andrea Di",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/8f/8f05/8f058bfb-070c-4843-8f7c-fd71fb4c0329/43e132f9-191c-4c06-adf6-b9227419ac2c_268.jpg,Lucha de gladiadores,"Lanfranco, Giovanni Di Stefano (Taller de)",Oleo , lienzo,1600
https://content1.cdnprado.net/imagenes/Documentos/imgsem/de/ded7/ded7da34-8b58-4ea1-a208-29cd8c03c0dd/d76332ce-55d4-4390-9a84-2fddcb0250e7_268.jpg,Paisaje con la Magdalena orando,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/f2/f24a/f24aa85f-1c5b-4e1d-981f-b30824ebbe7c/08815884-8879-47f0-8758-4d32cda754a6_268.jpg,Paisaje con San Juan Bautista,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/6a/6a30/6a30cfb2-4ae7-47ec-bd00-37198d636858/57df3af1-4313-41d6-a6c3-e421aff455c2_268.jpg,Cabeza de Virgen,Anonimo,Oleo , lienzo,1600
https://content.cdnprado.net/imagenes/Documentos/imgsem/3b/3bd7/3bd79168-5b5c-4d5c-9852-fedfd009825a/f2e57b8c-e84b-4307-b266-13fb36f72988_268.jpg,Agar e Ismael en el desierto,"Sacchi, Andrea (Obra Copiada de)",Oleo , lienzo,1600
https://content1.cdnprado.net/imagenes/Documentos/imgsem/70/7034/7034e244-6c04-461e-b650-a534d764e7f6/c1bf8ac7-0d1e-474d-8b58-04adf0912d64_268.jpg,Jardin con flores y frutas,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bc70/bc706025-86f9-405c-b8f4-2731e0b094e4/7c9ad85e-88b9-42b1-a746-579d0a8fb09a_268.jpg,El rey David coronado,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/97/9712/97125b01-a23a-405d-9d50-af992b3124d4/0f9a91f3-51f0-4aad-bceb-09ad5dd71d1e_268.jpg,Amorcillos con guirnalda de flores,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/df/df61/df6172ab-8254-45b2-96c9-02ac57cddf7d/72e23d1d-c9bc-4403-9891-326a25c1da76_268.jpg,Bodegon de aves,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/fd/fd53/fd531f27-6118-4917-b0fd-f562181b64a8/8683b31c-58aa-48fc-903b-e23a4c042bb9_268.jpg,Curacion de Tobias,"Cavallino, Bernardo (Obra Copiada de)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/1e/1e0a/1e0a1f9b-1ae2-44aa-8448-64d123185acf/f8463d4e-3bd2-4ef6-9543-2f5875809468_268.jpg,Santa Rosalia de Palermo,"Sacchi, Andrea",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/ea/ea55/ea5564c6-8141-45ee-b880-09558fc8336e/8b5edfb6-f8da-4d9e-8d24-c016e091973a_268.jpg,Santa Catalina,Caravaggio. Michelangelo Merisi (Obra Copiada de),Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/51/51f3/51f35160-6da9-4da3-a9cd-2dc5f1f1b7ee/828f0c62-d074-4cf0-bfb8-adbd0a066ce9_268.jpg,"Galeazzo Maria Sforza, VI duque de Milan",Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/26/2609/2609c3d7-e144-4831-818e-63e72d58ae3f/7e512e78-f364-48c1-ab15-8f55d533970e_268.jpg,Paisaje con pescador,"Dughet, Gaspard (Copia)",Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/7c/7c39/7c3996b9-5340-43d2-9a83-a924509b7918/23a921ea-c1cf-4e57-a694-752ee103b79e_268.jpg,Tantalo,Anonimo,Oleo , lienzo,1600
https://content3.cdnprado.net/imagenes/Documentos/imgsem/0f/0ff2/0ff2132c-068f-4cb0-a515-7abeeaa83615/8cf77427-bbd2-487b-84e1-34c7a5d11a82_268.jpg,Ticio,Anonimo,Oleo , lienzo,1600
